ID	GENE PRODUCT ID	GO EVIDENCE CODE	REFERENCE	TAXON ID
GO:0030141	https://identifiers.org/uniprot:P80560	IDA	PMID:15788565	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0030667	https://identifiers.org/uniprot:P80560	IDA	PMID:19361477	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0001669	https://identifiers.org/uniprot:P97792	IDA	PMID:16410001	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0030667	https://identifiers.org/uniprot:Q00493	IDA	PMID:16219686	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0030141	https://identifiers.org/uniprot:Q01523	IDA	PMID:9588893	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0001669	https://identifiers.org/uniprot:Q01755	IDA	PMID:27105888	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0001669	https://identifiers.org/uniprot:Q01755	IDA	PMID:9322250	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0030141	https://identifiers.org/uniprot:Q02643	IDA	PMID:10461027	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0031045	https://identifiers.org/uniprot:Q03517	IDA	PMID:14622145	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0030667	https://identifiers.org/uniprot:Q05084	IDA	PMID:12682071	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0042581	https://identifiers.org/uniprot:Q12846	IDA	PMID:18588921	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0042581	https://identifiers.org/uniprot:Q13277	IDA	PMID:18588921	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0042582	https://identifiers.org/uniprot:Q13277	IDA	PMID:18588921	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0031088	https://identifiers.org/uniprot:Q14643	IDA	PMID:10828023	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0030141	https://identifiers.org/uniprot:Q14783	IDA	PMID:19741097	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0001669	https://identifiers.org/uniprot:Q14BQ3	IDA	PMID:36481789	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0001669	https://identifiers.org/uniprot:Q14BX2	IDA	PMID:30032357	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0042581	https://identifiers.org/uniprot:Q15833	IDA	PMID:18588921	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0042582	https://identifiers.org/uniprot:Q15833	IDA	PMID:18588921	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0070820	https://identifiers.org/uniprot:Q15833	IDA	PMID:18588921	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0030141	https://identifiers.org/uniprot:Q16568	IDA	PMID:21624661	http://purl.obolibrary.org/obo/NCBITaxon_9606
GO:0042589	https://identifiers.org/uniprot:Q2HJ10	IDA	PMID:20133611	http://purl.obolibrary.org/obo/NCBITaxon_10090
GO:0001669	https://identifiers.org/uniprot:Q3B802	IDA	PMID:17123940	http://purl.obolibrary.org/obo/NCBITaxon_10090
