cluster_id_label,supertype_id_label,subclass_id_label,cluster_markers_combo,cluster_markers_combo_(within_subclass),clusterName,marker_1,f_score_1,marker_2,f_score_2,marker_3,f_score_3,cxg_dataset_title
0090 L4/5 IT CTX Glut_4,0026 L4/5 IT CTX Glut_4,006 L4/5 IT CTX Glut,"['Hkdc1', 'Rrad', 'Dlgap2', 'St8sia2']","['Baz1a', 'Ptgs2']",0090 L4/5 IT CTX Glut_4,Ptgs2,0.2702702702702703,,,,,WMB_abc_atlas_access
0091 L4/5 IT CTX Glut_4,0026 L4/5 IT CTX Glut_4,006 L4/5 IT CTX Glut,"['Ovol2', 'Scn7a', 'Zfp804b', 'Ccdc60']","['Ccdc60', 'Pstpip1']",0091 L4/5 IT CTX Glut_4,Pstpip1,0.20146520146520147,,,,,WMB_abc_atlas_access
0092 L4/5 IT CTX Glut_4,0026 L4/5 IT CTX Glut_4,006 L4/5 IT CTX Glut,"['Ovol2', 'Ankfn1', 'Pld5', 'Lypd1']","['Nr2f2', 'Pld5', 'Cbln4', 'Gabrg3']",0092 L4/5 IT CTX Glut_4,Pld5,0.10985352862849536,,,,,WMB_abc_atlas_access
0093 L4/5 IT CTX Glut_4,0026 L4/5 IT CTX Glut_4,006 L4/5 IT CTX Glut,"['Plb1', 'Lypd1', 'Met', 'Pld5']","['Ptpn14', 'Cyp26b1']",0093 L4/5 IT CTX Glut_4,Ptpn14,0.4128440366972477,,,,,WMB_abc_atlas_access
0094 L4/5 IT CTX Glut_4,0026 L4/5 IT CTX Glut_4,006 L4/5 IT CTX Glut,"['A830029E22Rik', 'Mfsd13b', 'Npnt', 'Trbc2']","['Otof', 'Trbc2']",0094 L4/5 IT CTX Glut_4,Otof,0.4477611940298507,,,,,WMB_abc_atlas_access
0095 L4/5 IT CTX Glut_5,0027 L4/5 IT CTX Glut_5,006 L4/5 IT CTX Glut,"['Ovol2', 'Pld5', 'Ankfn1', 'Fign']","['Fign', 'Crispld1', 'Grm8', 'Cbln4', 'Fxyd6']",0095 L4/5 IT CTX Glut_5,Fign,0.1574307304785894,,,,,WMB_abc_atlas_access
0096 L4/5 IT CTX Glut_5,0027 L4/5 IT CTX Glut_5,006 L4/5 IT CTX Glut,"['Satb2', 'Rspo1', 'Adam33', 'Shisa6']","['Cbln4', 'Hgf', 'Grm8', 'Shisa6']",0096 L4/5 IT CTX Glut_5,Shisa6,0.20648967551622419,Cbln4,0.09708737864077671,,,WMB_abc_atlas_access
0097 L4/5 IT CTX Glut_5,0027 L4/5 IT CTX Glut_5,006 L4/5 IT CTX Glut,"['Ovol2', 'Rspo1', 'Chrm3', 'Clec18a']","['Igfbp4', 'Mamdc2', 'Dgkg', 'Shisa6']",0097 L4/5 IT CTX Glut_5,Igfbp4,0.20231213872832374,,,,,WMB_abc_atlas_access
0098 L4/5 IT CTX Glut_5,0027 L4/5 IT CTX Glut_5,006 L4/5 IT CTX Glut,"['Gm34567', 'Macc1', 'Cdh12', 'Ddit4l']","['Fst', 'Sema3e', 'Itga8']",0098 L4/5 IT CTX Glut_5,Fst,0.3488372093023256,,,,,WMB_abc_atlas_access
0099 L4/5 IT CTX Glut_6,0028 L4/5 IT CTX Glut_6,006 L4/5 IT CTX Glut,"['Dkkl1', 'Rspo1', 'Nr2f2', 'A830009L08Rik']","['Kit', 'Adra1a', 'Zar1l', 'Tafa2']",0099 L4/5 IT CTX Glut_6,Adra1a,0.22151898734177214,,,,,WMB_abc_atlas_access
0100 L4/5 IT CTX Glut_6,0028 L4/5 IT CTX Glut_6,006 L4/5 IT CTX Glut,"['Igfn1', 'Rspo1', 'Cdh12', 'Calb1']","['Igfn1', 'Cbln4', 'Tshz2', 'Grik1']",0100 L4/5 IT CTX Glut_6,Grik1,0.19452449567723346,,,,,WMB_abc_atlas_access
0101 L4/5 IT CTX Glut_6,0028 L4/5 IT CTX Glut_6,006 L4/5 IT CTX Glut,"['Igfn1', 'Rorb', 'Vwc2l', 'Rspo1']","['Igfn1', 'Ccdc80', 'Scnn1a', 'Barx2']",0101 L4/5 IT CTX Glut_6,Barx2,0.1724137931034483,,,,,WMB_abc_atlas_access
0102 L4/5 IT CTX Glut_6,0028 L4/5 IT CTX Glut_6,006 L4/5 IT CTX Glut,"['Scnn1a', 'Erg', 'Npy2r']",['Npy2r'],0102 L4/5 IT CTX Glut_6,Npy2r,0.7070707070707072,,,,,WMB_abc_atlas_access
0103 L2/3 IT CTX Glut_1,0029 L2/3 IT CTX Glut_1,007 L2/3 IT CTX Glut,"['Gm34567', 'Tll2', 'Gpc6', 'Clec18a']","['Cpa6', 'Atp2c2']",0103 L2/3 IT CTX Glut_1,Atp2c2,0.20202020202020202,,,,,WMB_abc_atlas_access
0104 L2/3 IT CTX Glut_1,0029 L2/3 IT CTX Glut_1,007 L2/3 IT CTX Glut,"['Smoc2', 'Adam33', 'Grp', 'Col6a1']","['Adam33', 'Col6a1', 'Crispld1']",0104 L2/3 IT CTX Glut_1,Adam33,0.4545454545454545,,,,,WMB_abc_atlas_access
0105 L2/3 IT CTX Glut_1,0029 L2/3 IT CTX Glut_1,007 L2/3 IT CTX Glut,"['Aldh1a3', 'Cck', 'A830009L08Rik', 'Ccdc3']","['Aldh1a3', 'Ccdc3', 'Trpc6']",0105 L2/3 IT CTX Glut_1,Aldh1a3,0.24229074889867844,Ccdc3,0.15337423312883436,,,WMB_abc_atlas_access
0106 L2/3 IT CTX Glut_1,0029 L2/3 IT CTX Glut_1,007 L2/3 IT CTX Glut,"['Aldh1a3', 'Slc17a7', 'Ovol2', 'Met']","['Aldh1a3', 'Met', 'Neurod6']",0106 L2/3 IT CTX Glut_1,Aldh1a3,0.2926829268292683,Met,0.22946859903381644,,,WMB_abc_atlas_access
0107 L2/3 IT CTX Glut_1,0029 L2/3 IT CTX Glut_1,007 L2/3 IT CTX Glut,"['Gm34567', 'Mctp2', 'Fbxl7']",['Cntnap3'],0107 L2/3 IT CTX Glut_1,Cntnap3,0.7258064516129032,,,,,WMB_abc_atlas_access
0108 L2/3 IT CTX Glut_2,0030 L2/3 IT CTX Glut_2,007 L2/3 IT CTX Glut,"['Stard8', 'Dcdc2a', 'Ltbp1', 'Nrg3']",['Dcdc2a'],0108 L2/3 IT CTX Glut_2,Dcdc2a,0.6904761904761905,,,,,WMB_abc_atlas_access
0109 L2/3 IT CTX Glut_2,0030 L2/3 IT CTX Glut_2,007 L2/3 IT CTX Glut,"['Stard8', 'Satb2', 'Ddit4l', 'Klhl1']","['Cbln4', 'Tmem215']",0109 L2/3 IT CTX Glut_2,Cbln4,0.22167487684729065,,,,,WMB_abc_atlas_access
0110 L2/3 IT CTX Glut_2,0030 L2/3 IT CTX Glut_2,007 L2/3 IT CTX Glut,"['A830009L08Rik', 'Otof', 'Dlgap2', 'Ntn5']","['Npnt', 'Ptpn14', 'Adamts2']",0110 L2/3 IT CTX Glut_2,Adamts2,0.21929824561403508,,,,,WMB_abc_atlas_access
0111 L2/3 IT CTX Glut_2,0030 L2/3 IT CTX Glut_2,007 L2/3 IT CTX Glut,"['Ntn5', 'Npnt', 'Tpbg', 'A830009L08Rik']","['Tpbg', 'Ntn5']",0111 L2/3 IT CTX Glut_2,Tpbg,0.2985074626865671,,,,,WMB_abc_atlas_access
0112 L2/3 IT CTX Glut_2,0030 L2/3 IT CTX Glut_2,007 L2/3 IT CTX Glut,"['A830009L08Rik', 'Ccbe1', 'Gm31135', 'Tshz2']","['Tshz2', 'Cbln2']",0112 L2/3 IT CTX Glut_2,Tshz2,0.8396946564885496,,,,,WMB_abc_atlas_access
0113 L2/3 IT CTX Glut_3,0031 L2/3 IT CTX Glut_3,007 L2/3 IT CTX Glut,"['Naa11', 'Satb2', 'Ankrd63', 'Rorb']","['Naa11', 'Rorb']",0113 L2/3 IT CTX Glut_3,Rorb,0.7110091743119267,,,,,WMB_abc_atlas_access
0114 L2/3 IT CTX Glut_3,0031 L2/3 IT CTX Glut_3,007 L2/3 IT CTX Glut,"['Smoc2', 'Met', 'Lypd1', 'Bmpr1b']","['Bmpr1b', 'Met', 'Dio3', 'Wnt7b']",0114 L2/3 IT CTX Glut_3,Bmpr1b,0.3491620111731843,,,,,WMB_abc_atlas_access
0115 L2/3 IT CTX Glut_3,0031 L2/3 IT CTX Glut_3,007 L2/3 IT CTX Glut,"['Dio3', 'A830009L08Rik', 'Prkch']",['Prkch'],0115 L2/3 IT CTX Glut_3,Prkch,0.21653543307086617,,,,,WMB_abc_atlas_access
0116 L2/3 IT CTX Glut_3,0031 L2/3 IT CTX Glut_3,007 L2/3 IT CTX Glut,"['Ccdc3', 'Met', 'Lypd1', 'Pdyn']","['Nr2f2', 'Slc1a3', 'Prrg1']",0116 L2/3 IT CTX Glut_3,Prrg1,0.2352941176470588,,,,,WMB_abc_atlas_access
0117 L2/3 IT CTX Glut_4,0032 L2/3 IT CTX Glut_4,007 L2/3 IT CTX Glut,"['Ccdc3', 'Pdyn', 'C1ql3', 'Ccn4']","['Retn', 'Crispld1', 'Ccn4']",0117 L2/3 IT CTX Glut_4,Ccn4,0.23333333333333334,,,,,WMB_abc_atlas_access
0118 L2/3 IT CTX Glut_4,0032 L2/3 IT CTX Glut_4,007 L2/3 IT CTX Glut,"['Ptgs2', 'Pdyn', 'Tnfaip6', 'Glis1']","['Pim1', 'Baz1a']",0118 L2/3 IT CTX Glut_4,Baz1a,0.5844155844155845,,,,,WMB_abc_atlas_access
0119 L2/3 IT CTX Glut_4,0032 L2/3 IT CTX Glut_4,007 L2/3 IT CTX Glut,"['A830029E22Rik', 'Scn5a', 'Ptgs2', 'Met']",['Rxfp1'],0119 L2/3 IT CTX Glut_4,Rxfp1,0.396039603960396,,,,,WMB_abc_atlas_access
0120 L2/3 IT CTX Glut_4,0032 L2/3 IT CTX Glut_4,007 L2/3 IT CTX Glut,"['Retn', 'Adam2', 'Glis3']","['Sv2c', 'Slc1a3']",0120 L2/3 IT CTX Glut_4,Sv2c,0.4487179487179487,,,,,WMB_abc_atlas_access
0121 L2/3 IT ENT Glut_1,0033 L2/3 IT ENT Glut_1,008 L2/3 IT ENT Glut,"['Gm34466', 'Cd44', 'Tgfbr2', 'Ntsr1']","['Tgfbr2', 'Ntsr1']",0121 L2/3 IT ENT Glut_1,Tgfbr2,0.576923076923077,,,,,WMB_abc_atlas_access
0122 L2/3 IT ENT Glut_1,0033 L2/3 IT ENT Glut_1,008 L2/3 IT ENT Glut,"['Cyp26b1', 'Olfm4', 'Unc5d', 'Chrm2']","['Cyp26b1', 'Olfm4', 'Chrm2']",0122 L2/3 IT ENT Glut_1,Cyp26b1,0.7167832167832169,,,,,WMB_abc_atlas_access
0123 L2/3 IT ENT Glut_1,0033 L2/3 IT ENT Glut_1,008 L2/3 IT ENT Glut,"['A830029E22Rik', 'Mybpc1', 'Scn5a', 'Gm11549']","['Scn5a', 'Pou6f2']",0123 L2/3 IT ENT Glut_1,Scn5a,0.30898876404494385,,,,,WMB_abc_atlas_access
0124 L2/3 IT ENT Glut_2,0034 L2/3 IT ENT Glut_2,008 L2/3 IT ENT Glut,"['Gm19303', 'Baz1a']","['Baz1a', 'Gm19303']",0124 L2/3 IT ENT Glut_2,Baz1a,0.3816793893129771,,,,,WMB_abc_atlas_access
0125 L2/3 IT ENT Glut_2,0034 L2/3 IT ENT Glut_2,008 L2/3 IT ENT Glut,"['6430553K19Rik', 'Calca', 'Mybpc1']","['Slc5a5', 'Mybpc1']",0125 L2/3 IT ENT Glut_2,Slc5a5,0.33333333333333337,,,,,WMB_abc_atlas_access
0126 L2/3 IT ENT Glut_2,0034 L2/3 IT ENT Glut_2,008 L2/3 IT ENT Glut,"['Mybpc1', 'Gm15825', 'Mas1', 'Slc26a4']","['Rasgrp2', 'Fzd10os', 'Slc26a4']",0126 L2/3 IT ENT Glut_2,Fzd10os,0.17080745341614909,,,,,WMB_abc_atlas_access
0127 L2/3 IT ENT Glut_3,0035 L2/3 IT ENT Glut_3,008 L2/3 IT ENT Glut,"['Igfn1', 'Pdyn', 'Zar1l', 'Qrfpr']",['Igfbp6'],0127 L2/3 IT ENT Glut_3,Igfbp6,0.5672268907563025,,,,,WMB_abc_atlas_access
0128 L2/3 IT ENT Glut_3,0035 L2/3 IT ENT Glut_3,008 L2/3 IT ENT Glut,"['A830029E22Rik', 'Chst9', 'Nts', 'Tafa1']","['Adam33', 'Dsc3', 'Nts']",0128 L2/3 IT ENT Glut_3,Nts,0.38888888888888895,,,,,WMB_abc_atlas_access
0129 L2/3 IT ENT Glut_3,0035 L2/3 IT ENT Glut_3,008 L2/3 IT ENT Glut,"['Fam169b', '5830418P13Rik', 'Dlgap2', 'Pdyn']","['Dio3', 'Pdyn']",0129 L2/3 IT ENT Glut_3,Dio3,0.6818181818181818,,,,,WMB_abc_atlas_access
0130 L2/3 IT ENT Glut_4,0036 L2/3 IT ENT Glut_4,008 L2/3 IT ENT Glut,"['Fermt1', 'Syndig1l', 'Mctp2']","['Col11a1', 'Mctp2']",0130 L2/3 IT ENT Glut_4,Col11a1,0.5120481927710844,,,,,WMB_abc_atlas_access
0131 L2/3 IT ENT Glut_4,0036 L2/3 IT ENT Glut_4,008 L2/3 IT ENT Glut,"['Fermt1', 'Slc17a8', 'Col8a1', 'Cacng5']","['Slc17a8', 'Col8a1', 'Cacng5']",0131 L2/3 IT ENT Glut_4,Slc17a8,0.5384615384615385,,,,,WMB_abc_atlas_access
0132 L2/3 IT ENT Glut_4,0036 L2/3 IT ENT Glut_4,008 L2/3 IT ENT Glut,"['Fermt1', 'Ccdc60']","['Ccdc60', 'Fermt1']",0132 L2/3 IT ENT Glut_4,Ccdc60,0.5952380952380953,,,,,WMB_abc_atlas_access
0133 L2/3 IT ENT Glut_5,0037 L2/3 IT ENT Glut_5,008 L2/3 IT ENT Glut,"['Fermt1', 'Ntng1', 'Trhr', 'Fstl5']","['Nxph2', 'Pde11a']",0133 L2/3 IT ENT Glut_5,Nxph2,0.3440366972477064,,,,,WMB_abc_atlas_access
0134 L2/3 IT ENT Glut_5,0037 L2/3 IT ENT Glut_5,008 L2/3 IT ENT Glut,"['Dsc3', 'Slc17a7', 'Cd44', 'Gm13986']","['Pmp22', 'Gm10754', 'Ovol2']",0134 L2/3 IT ENT Glut_5,Pmp22,0.30534351145038163,,,,,WMB_abc_atlas_access
0135 L2/3 IT ENT Glut_5,0037 L2/3 IT ENT Glut_5,008 L2/3 IT ENT Glut,"['Mybpc1', 'Lamp5', 'Fermt1', 'Igfn1']","['Fermt1', 'Igfn1', 'Cfap52']",0135 L2/3 IT ENT Glut_5,Cfap52,0.18170426065162906,,,,,WMB_abc_atlas_access
0136 L2/3 IT ENT Glut_6,0038 L2/3 IT ENT Glut_6,008 L2/3 IT ENT Glut,"['Col10a1', 'Tafa2', 'Clrn1', 'Rnf152']","['Rcan3', 'Sulf1']",0136 L2/3 IT ENT Glut_6,Sulf1,0.6097560975609757,,,,,WMB_abc_atlas_access
0137 L2/3 IT ENT Glut_6,0038 L2/3 IT ENT Glut_6,008 L2/3 IT ENT Glut,"['4930417O13Rik', 'Gm50048']",['Tshr'],0137 L2/3 IT ENT Glut_6,Tshr,0.5555555555555556,,,,,WMB_abc_atlas_access
0138 L2/3 IT PIR-ENTl Glut_1,0039 L2/3 IT PIR-ENTl Glut_1,009 L2/3 IT PIR-ENTl Glut,"['Igfn1', 'Rprm', 'Chrdl1', 'Smoc2']","['Chrdl1', 'Smoc2', 'Penk']",0138 L2/3 IT PIR-ENTl Glut_1,Chrdl1,0.23684210526315788,,,,,WMB_abc_atlas_access
0139 L2/3 IT PIR-ENTl Glut_1,0039 L2/3 IT PIR-ENTl Glut_1,009 L2/3 IT PIR-ENTl Glut,"['Ccdc3', 'Cdhr1', 'Cntnap5a', 'Dio3']","['Dio3', 'Cdhr1', 'Satb2', 'Stc1']",0139 L2/3 IT PIR-ENTl Glut_1,Dio3,0.2991452991452992,,,,,WMB_abc_atlas_access
0140 L2/3 IT PIR-ENTl Glut_1,0039 L2/3 IT PIR-ENTl Glut_1,009 L2/3 IT PIR-ENTl Glut,"['Trim54', 'Gm26644', 'Fxyd7']","['Gm26644', 'Trim54', 'Fxyd7']",0140 L2/3 IT PIR-ENTl Glut_1,Gm26644,0.2830188679245283,Trim54,0.10400616332819723,,,WMB_abc_atlas_access
0141 L2/3 IT PIR-ENTl Glut_1,0039 L2/3 IT PIR-ENTl Glut_1,009 L2/3 IT PIR-ENTl Glut,"['Ccdc3', 'Chrdl1', 'Lypd1', 'Dach2']","['Dach2', 'Smoc2']",0141 L2/3 IT PIR-ENTl Glut_1,Dach2,0.45454545454545453,,,,,WMB_abc_atlas_access
0142 L2/3 IT PIR-ENTl Glut_1,0039 L2/3 IT PIR-ENTl Glut_1,009 L2/3 IT PIR-ENTl Glut,"['Trabd2b', 'Zic2', 'Satb2', 'Cpne7']","['Zic2', 'Cpne7']",0142 L2/3 IT PIR-ENTl Glut_1,Zic2,0.30701754385964913,,,,,WMB_abc_atlas_access
0143 L2/3 IT PIR-ENTl Glut_1,0039 L2/3 IT PIR-ENTl Glut_1,009 L2/3 IT PIR-ENTl Glut,"['Trabd2b', 'Smpdl3b', 'Chrm2', 'Zfp536']","['Tacr1', 'Rmst', 'Trabd2b']",0143 L2/3 IT PIR-ENTl Glut_1,Trabd2b,0.3333333333333333,,,,,WMB_abc_atlas_access
0144 L2/3 IT PIR-ENTl Glut_2,0040 L2/3 IT PIR-ENTl Glut_2,009 L2/3 IT PIR-ENTl Glut,"['Igfn1', 'Sox2ot', 'Tmc1', 'Pld5']","['Gm38505', 'Pcsk9', 'Pld5']",0144 L2/3 IT PIR-ENTl Glut_2,Gm38505,0.30701754385964913,,,,,WMB_abc_atlas_access
0145 L2/3 IT PIR-ENTl Glut_2,0040 L2/3 IT PIR-ENTl Glut_2,009 L2/3 IT PIR-ENTl Glut,"['Igfn1', 'Igf1', 'Tafa2', 'Sox2ot']","['Sox2ot', 'Shisal2b', 'Zeb2']",0145 L2/3 IT PIR-ENTl Glut_2,Sox2ot,0.20025839793281652,,,,,WMB_abc_atlas_access
0146 L2/3 IT PIR-ENTl Glut_2,0040 L2/3 IT PIR-ENTl Glut_2,009 L2/3 IT PIR-ENTl Glut,"['Trim54', 'Lrmp', 'Hs3st2']","['Lrmp', 'Hs3st2', 'Necab1']",0146 L2/3 IT PIR-ENTl Glut_2,Lrmp,0.198019801980198,,,,,WMB_abc_atlas_access
0147 L2/3 IT PIR-ENTl Glut_2,0040 L2/3 IT PIR-ENTl Glut_2,009 L2/3 IT PIR-ENTl Glut,"['Igfn1', 'Trim54', 'Unc13c', 'Cartpt']","['Trim54', 'Cartpt', 'Pde1a', 'Chrdl1', 'Ankfn1']",0147 L2/3 IT PIR-ENTl Glut_2,Trim54,0.1813186813186813,,,,,WMB_abc_atlas_access
0148 L2/3 IT PIR-ENTl Glut_2,0040 L2/3 IT PIR-ENTl Glut_2,009 L2/3 IT PIR-ENTl Glut,"['Trim54', 'Crh', 'Hs3st2', 'Ptgs2']","['Crh', 'Ptgs2', 'Hs3st2']",0148 L2/3 IT PIR-ENTl Glut_2,Crh,0.6701030927835051,,,,,WMB_abc_atlas_access
0149 L2/3 IT PIR-ENTl Glut_3,0041 L2/3 IT PIR-ENTl Glut_3,009 L2/3 IT PIR-ENTl Glut,"['Ptgs2', 'Pla2g5', 'Igf2bp2', 'Reln']","['Tnfaip6', 'Egr2']",0149 L2/3 IT PIR-ENTl Glut_3,Tnfaip6,0.45454545454545453,,,,,WMB_abc_atlas_access
0150 L2/3 IT PIR-ENTl Glut_3,0041 L2/3 IT PIR-ENTl Glut_3,009 L2/3 IT PIR-ENTl Glut,"['Igfn1', 'Ndst4', 'Cxcl14', 'Abi3bp']","['C730002L08Rik', 'Abi3bp', 'Igfn1', 'Bdnf', 'Hs3st2', 'Pou3f2']",0150 L2/3 IT PIR-ENTl Glut_3,C730002L08Rik,0.11643835616438356,,,,,WMB_abc_atlas_access
0151 L2/3 IT PIR-ENTl Glut_3,0041 L2/3 IT PIR-ENTl Glut_3,009 L2/3 IT PIR-ENTl Glut,"['Ngf', 'Abi3bp', 'Fgd2', 'Nxph4']",['Col18a1'],0151 L2/3 IT PIR-ENTl Glut_3,Col18a1,0.5701754385964913,,,,,WMB_abc_atlas_access
0152 L2/3 IT PIR-ENTl Glut_3,0041 L2/3 IT PIR-ENTl Glut_3,009 L2/3 IT PIR-ENTl Glut,"['Trim54', 'Slc17a7', 'Lrmp', 'Gm11549']","['Slco2a1', 'Crym', 'Fos']",0152 L2/3 IT PIR-ENTl Glut_3,Slco2a1,0.2070063694267516,,,,,WMB_abc_atlas_access
0153 L2/3 IT PIR-ENTl Glut_3,0041 L2/3 IT PIR-ENTl Glut_3,009 L2/3 IT PIR-ENTl Glut,"['Hspb3', 'Tmc1', 'Syt2', 'Gm11549']",['Syt2'],0153 L2/3 IT PIR-ENTl Glut_3,Syt2,0.4716981132075473,,,,,WMB_abc_atlas_access
0154 L2/3 IT PIR-ENTl Glut_3,0041 L2/3 IT PIR-ENTl Glut_3,009 L2/3 IT PIR-ENTl Glut,"['Abi3bp', 'Ngf', 'Scn4b', 'Ndst4']",['Nmbr'],0154 L2/3 IT PIR-ENTl Glut_3,Nmbr,0.42372881355932207,,,,,WMB_abc_atlas_access
0155 L2/3 IT PIR-ENTl Glut_4,0042 L2/3 IT PIR-ENTl Glut_4,009 L2/3 IT PIR-ENTl Glut,"['Igfn1', 'Reln', 'Mc5r', 'Chst9']","['Mc5r', 'Chst9', 'Wnt2']",0155 L2/3 IT PIR-ENTl Glut_4,Mc5r,0.371900826446281,,,,,WMB_abc_atlas_access
0156 L2/3 IT PIR-ENTl Glut_4,0042 L2/3 IT PIR-ENTl Glut_4,009 L2/3 IT PIR-ENTl Glut,"['Fyb2', 'Slc38a3', 'Pthlh']",['Pthlh'],0156 L2/3 IT PIR-ENTl Glut_4,Pthlh,0.6818181818181818,,,,,WMB_abc_atlas_access
0157 L2/3 IT PIR-ENTl Glut_4,0042 L2/3 IT PIR-ENTl Glut_4,009 L2/3 IT PIR-ENTl Glut,"['Pcsk9', 'Reln', 'Crh', 'Sox5']","['Endou', 'Nell1', 'Ccn3']",0157 L2/3 IT PIR-ENTl Glut_4,Endou,0.4004329004329005,Nell1,0.08072174738841405,,,WMB_abc_atlas_access
0158 L2/3 IT PIR-ENTl Glut_4,0042 L2/3 IT PIR-ENTl Glut_4,009 L2/3 IT PIR-ENTl Glut,"['Igfn1', 'Syndig1l', 'Tmem132c', 'Ccn3']","['Pgm5', 'Pou6f2']",0158 L2/3 IT PIR-ENTl Glut_4,Pgm5,0.30898876404494385,,,,,WMB_abc_atlas_access
0159 L2/3 IT PIR-ENTl Glut_4,0042 L2/3 IT PIR-ENTl Glut_4,009 L2/3 IT PIR-ENTl Glut,"['Igfn1', 'Igf1', 'AW551984', 'Plpp4']","['Endou', 'Chst9', 'Plpp4']",0159 L2/3 IT PIR-ENTl Glut_4,Endou,0.1877470355731225,Chst9,0.16877637130801687,,,WMB_abc_atlas_access
0160 L2/3 IT PIR-ENTl Glut_4,0042 L2/3 IT PIR-ENTl Glut_4,009 L2/3 IT PIR-ENTl Glut,"['Samd3', 'Mas1', 'Wfdc18', 'Grik3']","['Hrh1', 'Samd3', 'Qrfpr']",0160 L2/3 IT PIR-ENTl Glut_4,Hrh1,0.1724137931034483,,,,,WMB_abc_atlas_access
0161 L2/3 IT PIR-ENTl Glut_5,0043 L2/3 IT PIR-ENTl Glut_5,009 L2/3 IT PIR-ENTl Glut,"['Cdc25c', 'Scn5a', 'Dcn', 'Gm36251']",['Cdc25c'],0161 L2/3 IT PIR-ENTl Glut_5,Cdc25c,0.4452054794520548,,,,,WMB_abc_atlas_access
0162 L2/3 IT PIR-ENTl Glut_6,0044 L2/3 IT PIR-ENTl Glut_6,009 L2/3 IT PIR-ENTl Glut,"['Gm26644', 'Wfdc18', 'Ccn3']","['Slc39a12', 'Gm26644']",0162 L2/3 IT PIR-ENTl Glut_6,Gm26644,0.34782608695652173,Slc39a12,0.347682119205298,,,WMB_abc_atlas_access
0163 L2/3 IT PIR-ENTl Glut_6,0044 L2/3 IT PIR-ENTl Glut_6,009 L2/3 IT PIR-ENTl Glut,"['Igfn1', 'Vmn1r206', 'Drd1', 'Ecel1']",['Ecel1'],0163 L2/3 IT PIR-ENTl Glut_6,Ecel1,0.5526315789473685,,,,,WMB_abc_atlas_access
0164 L2/3 IT PIR-ENTl Glut_7,0045 L2/3 IT PIR-ENTl Glut_7,009 L2/3 IT PIR-ENTl Glut,"['Abi3bp', 'Antxr2', 'Sla', 'Tacr1']","['2610307P16Rik', 'Grm8', 'Tacr1']",0164 L2/3 IT PIR-ENTl Glut_7,2610307P16Rik,0.456989247311828,,,,,WMB_abc_atlas_access
0165 L2/3 IT PIR-ENTl Glut_7,0045 L2/3 IT PIR-ENTl Glut_7,009 L2/3 IT PIR-ENTl Glut,"['Il1rl2', 'Tfap2d', 'Adarb2', 'Bmpr1b']","['A830009L08Rik', 'Ankrd35']",0165 L2/3 IT PIR-ENTl Glut_7,Ankrd35,0.6188118811881188,,,,,WMB_abc_atlas_access
0166 IT AON-TT-DP Glut_1,0046 IT AON-TT-DP Glut_1,010 IT AON-TT-DP Glut,"['Ptgs2', 'Zic1', 'Gpr3']","['Baz1a', 'Bves']",0166 IT AON-TT-DP Glut_1,Baz1a,0.4929577464788733,,,,,WMB_abc_atlas_access
0167 IT AON-TT-DP Glut_1,0046 IT AON-TT-DP Glut_1,010 IT AON-TT-DP Glut,"['Sebox', 'Ndnf', 'Bmpr1b']","['Sebox', 'Ndnf']",0167 IT AON-TT-DP Glut_1,Sebox,0.42792792792792794,,,,,WMB_abc_atlas_access
0168 IT AON-TT-DP Glut_1,0046 IT AON-TT-DP Glut_1,010 IT AON-TT-DP Glut,"['Ccdc3', 'St18', 'Cdhr1', 'Dlk1']",['Ebf2'],0168 IT AON-TT-DP Glut_1,Ebf2,0.753968253968254,,,,,WMB_abc_atlas_access
0169 IT AON-TT-DP Glut_1,0046 IT AON-TT-DP Glut_1,010 IT AON-TT-DP Glut,"['Adamts13', 'Zic1', 'Lrrtm4', 'Smoc2']","['Smoc2', 'Adamts2']",0169 IT AON-TT-DP Glut_1,Adamts2,0.41304347826086957,,,,,WMB_abc_atlas_access
0170 IT AON-TT-DP Glut_1,0046 IT AON-TT-DP Glut_1,010 IT AON-TT-DP Glut,"['Ccdc3', 'Zic1', 'Slc17a7', 'Gm11549']","['Penk', 'Stard8']",0170 IT AON-TT-DP Glut_1,Penk,0.4545454545454545,,,,,WMB_abc_atlas_access
0171 IT AON-TT-DP Glut_2,0047 IT AON-TT-DP Glut_2,010 IT AON-TT-DP Glut,"['Ly6g6e', 'Calb1', 'Calb2', 'Bace2']","['Calb2', 'Bace2']",0171 IT AON-TT-DP Glut_2,Bace2,0.32051282051282054,,,,,WMB_abc_atlas_access
0172 IT AON-TT-DP Glut_2,0047 IT AON-TT-DP Glut_2,010 IT AON-TT-DP Glut,"['Fam169b', 'Adarb2', 'Pde11a', 'Gm10754']","['Pde11a', 'Fam169b']",0172 IT AON-TT-DP Glut_2,Pde11a,0.2702702702702703,,,,,WMB_abc_atlas_access
0173 IT AON-TT-DP Glut_2,0047 IT AON-TT-DP Glut_2,010 IT AON-TT-DP Glut,"['3110099E03Rik', 'Cpa6', 'Ccnb1']","['Arhgap25', '3110099E03Rik']",0173 IT AON-TT-DP Glut_2,Arhgap25,0.3333333333333333,,,,,WMB_abc_atlas_access
